Date_of_Usage,Region,Service_Type,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio
2024-07-20,West Europe,Storage,993.0,1141.0,4468.5,99.939,99.21,2024,7,0.8702892199824716
2024-07-21,West Europe,Compute,1717.0,1974.0,10302.0,99.952,97.52,2024,7,0.869807497467072
2024-07-21,West Europe,Storage,900.0,1035.0,4050.0,99.924,97.52,2024,7,0.8695652173913043
2024-07-22,West Europe,Compute,1673.0,1923.0,10038.0,99.984,98.33,2024,7,0.8699947997919917
2024-07-22,West Europe,Storage,930.0,1069.0,4185.0,99.916,98.33,2024,7,0.8699719363891487
2024-07-23,West Europe,Compute,1792.0,2060.0,10752.0,99.915,99.02,2024,7,0.8699029126213592
2024-07-23,West Europe,Storage,893.0,1026.0,4018.5,99.978,99.02,2024,7,0.8703703703703703
2024-07-24,West Europe,Compute,1623.0,1866.0,9738.0,99.988,99.0,2024,7,0.8697749196141479
2024-07-24,West Europe,Storage,986.0,1133.0,4437.0,99.949,99.0,2024,7,0.8702559576345984
2024-07-25,West Europe,Compute,1665.0,1914.0,9990.0,99.93,98.44,2024,7,0.8699059561128527
2024-07-25,West Europe,Storage,945.0,1086.0,4252.5,99.905,98.44,2024,7,0.8701657458563536
2024-07-26,West Europe,Compute,1700.0,1899.0,10200.0,99.94512201963535,98.44,2024,7,0.8952080042127436
2024-07-26,West Europe,Storage,824.0,947.0,3708.0,99.905,98.42,2024,7,0.870116156282999
2024-07-27,West Europe,Compute,1735.0,1995.0,10410.0,99.961,98.99,2024,7,0.8696741854636592
2024-07-27,West Europe,Storage,893.0,1026.0,4018.5,99.914,98.99,2024,7,0.8703703703703703
2024-07-28,West Europe,Compute,1633.0,1877.0,9798.0,99.93,97.59,2024,7,0.8700053276505061
2024-07-28,West Europe,Storage,817.0,939.0,3676.5,99.951,97.59,2024,7,0.8700745473908413
2024-07-29,West Europe,Compute,1732.0,1991.0,10392.0,99.929,98.95,2024,7,0.8699146157709694
2024-07-29,West Europe,Storage,957.0,1100.0,4306.5,99.954,98.95,2024,7,0.87
2024-07-30,West Europe,Compute,1724.0,1982.0,10344.0,99.976,98.85,2024,7,0.8698284561049445
2024-07-30,West Europe,Storage,862.0,991.0,3879.0,99.904,98.85,2024,7,0.8698284561049445
2024-07-31,West Europe,Compute,1647.0,1894.0,9882.0,99.987,99.0,2024,7,0.8695881731784583
2024-07-31,West Europe,Storage,993.0,1141.0,4468.5,99.945,99.0,2024,7,0.8702892199824716
2024-08-01,West Europe,Compute,1676.0,1927.0,10056.0,99.961,97.52,2024,8,0.869745718733783
2024-08-01,West Europe,Storage,929.0,1068.0,4180.5,99.985,97.52,2024,8,0.8698501872659176
2024-08-02,West Europe,Compute,1676.0,1927.0,10056.0,99.909,97.52,2024,8,0.869745718733783
2024-08-02,West Europe,Storage,953.0,1095.0,4288.5,99.97,97.52,2024,8,0.8703196347031964
2024-08-03,West Europe,Compute,1627.0,1871.0,9762.0,99.928,96.61,2024,8,0.8695884553714591
2024-08-03,West Europe,Storage,866.0,995.0,3897.0,99.909,96.61,2024,8,0.8703517587939699
2024-08-04,West Europe,Compute,1597.0,1836.0,9582.0,99.912,97.57,2024,8,0.8698257080610022
2024-08-04,West Europe,Storage,963.0,1107.0,4333.5,99.963,97.57,2024,8,0.8699186991869918
2024-08-05,West Europe,Compute,1641.0,1887.0,9846.0,99.953,97.28,2024,8,0.8696343402225755
2024-08-05,West Europe,Storage,827.0,951.0,3721.5,99.949,97.28,2024,8,0.8696109358569927
2024-08-06,West Europe,Compute,1635.0,1922.0,9810.0,99.94512201963535,97.28,2024,8,0.8506763787721123
2024-08-06,West Europe,Storage,850.0,977.0,3825.0,99.917,98.2,2024,8,0.8700102354145343
2024-08-07,West Europe,Compute,1629.0,1873.0,9774.0,99.937,96.81,2024,8,0.8697277095568606
2024-08-07,West Europe,Storage,956.0,1099.0,4302.0,99.984,96.81,2024,8,0.8698817106460418
2024-08-08,West Europe,Compute,1559.0,1792.0,9354.0,99.91,96.83,2024,8,0.8699776785714286
2024-08-08,West Europe,Storage,866.0,995.0,3897.0,99.935,96.83,2024,8,0.8703517587939699
2024-08-09,West Europe,Compute,1559.0,1792.0,9354.0,99.911,97.13,2024,8,0.8699776785714286
2024-08-09,West Europe,Storage,825.0,948.0,3712.5,99.935,97.13,2024,8,0.870253164556962
2024-08-10,West Europe,Compute,1651.0,1898.0,9906.0,99.936,97.83,2024,8,0.8698630136986302
2024-08-10,West Europe,Storage,838.0,963.0,3771.0,99.914,97.83,2024,8,0.8701973001038421
2024-08-11,West Europe,Compute,1653.0,1900.0,9918.0,99.911,97.62,2024,8,0.87
2024-08-11,West Europe,Storage,871.0,1001.0,3919.5,99.979,97.62,2024,8,0.8701298701298701
2024-08-12,West Europe,Compute,1636.0,1881.0,9816.0,99.954,97.13,2024,8,0.8697501329080276
2024-08-12,West Europe,Storage,896.0,994.0,4032.0,99.94512201963535,97.13,2024,8,0.9014084507042254
2024-08-13,West Europe,Compute,1757.0,2020.0,10542.0,99.92,98.28,2024,8,0.8698019801980198
2024-08-13,West Europe,Storage,921.0,1059.0,4144.5,99.956,98.28,2024,8,0.8696883852691218
2024-08-14,West Europe,Compute,1581.0,1818.0,9486.0,99.905,97.16,2024,8,0.8696369636963697
2024-08-14,West Europe,Storage,865.5,1024.0,3894.75,99.94512201963535,97.16,2024,8,0.84521484375
2024-08-15,West Europe,Compute,1652.0,1899.0,9912.0,99.958,97.44,2024,8,0.8699315429173249
2024-08-15,West Europe,Storage,810.0,931.0,3645.0,99.904,97.44,2024,8,0.8700322234156821
2024-08-16,West Europe,Compute,1713.0,1969.0,10278.0,99.937,97.98,2024,8,0.8699847638395124
2024-08-16,West Europe,Storage,744.0,855.0,3348.0,99.902,97.98,2024,8,0.8701754385964913
2024-08-17,West Europe,Compute,1684.0,1936.0,10104.0,99.907,97.92,2024,8,0.8698347107438017
2024-08-17,West Europe,Storage,874.0,1005.0,3933.0,99.925,97.92,2024,8,0.8696517412935323
2024-08-18,West Europe,Compute,1600.0,1839.0,9600.0,99.938,98.01,2024,8,0.8700380641653073
2024-08-18,West Europe,Storage,936.0,1076.0,4212.0,99.972,98.01,2024,8,0.8698884758364313
2024-08-19,West Europe,Compute,1615.0,1857.0,9690.0,99.96,96.99,2024,8,0.8696822832525579
2024-08-19,West Europe,Storage,818.0,940.0,3681.0,99.944,96.99,2024,8,0.8702127659574468
2024-08-20,West Europe,Compute,1716.0,1973.0,10296.0,99.924,97.57,2024,8,0.8697415103902686
2024-08-20,West Europe,Storage,907.0,1043.0,4081.5,99.972,97.57,2024,8,0.8696069031639502
2024-08-21,West Europe,Compute,1712.5,1927.0,10275.0,99.94512201963535,97.57,2024,8,0.8886870783601453
2024-08-21,West Europe,Storage,883.0,1015.0,3973.5,99.942,97.29,2024,8,0.8699507389162562
2024-08-22,West Europe,Compute,1709.0,1965.0,10254.0,99.967,97.25,2024,8,0.8697201017811704
2024-08-22,West Europe,Storage,884.0,1016.0,3978.0,99.916,97.25,2024,8,0.8700787401574803
2024-08-23,West Europe,Compute,1706.0,1961.0,10236.0,99.901,97.45,2024,8,0.8699643039265681
2024-08-23,West Europe,Storage,857.0,985.0,3856.5,99.958,97.45,2024,8,0.8700507614213198
2024-08-24,West Europe,Compute,1632.0,1876.0,9792.0,99.923,97.57,2024,8,0.8699360341151386
2024-08-24,West Europe,Storage,853.0,980.0,3838.5,99.977,97.57,2024,8,0.8704081632653061
2024-08-25,West Europe,Compute,1678.0,1929.0,10068.0,99.962,97.5,2024,8,0.8698807672369103
2024-08-25,West Europe,Storage,913.0,1049.0,4108.5,99.987,97.5,2024,8,0.8703527168732126
2024-08-26,West Europe,Compute,1612.0,1853.0,9672.0,99.918,96.63,2024,8,0.8699406368051807
2024-08-26,West Europe,Storage,882.0,1014.0,3969.0,99.933,96.63,2024,8,0.8698224852071006
2024-08-27,West Europe,Compute,1664.0,1913.0,9984.0,99.913,97.76,2024,8,0.8698379508625196
2024-08-27,West Europe,Storage,904.0,1039.0,4068.0,99.962,97.76,2024,8,0.8700673724735323
2024-08-28,West Europe,Compute,1581.0,1818.0,9486.0,99.968,98.0,2024,8,0.8696369636963697
2024-08-28,West Europe,Storage,917.0,1054.0,4126.5,99.912,98.0,2024,8,0.8700189753320683
2024-08-29,West Europe,Compute,1674.0,1925.0,10044.0,99.946,97.23,2024,8,0.8696103896103896
2024-08-29,West Europe,Storage,834.0,959.0,3753.0,99.954,97.23,2024,8,0.8696558915537018
2024-08-30,West Europe,Compute,1716.0,1973.0,10296.0,99.924,97.93,2024,8,0.8697415103902686
2024-08-30,West Europe,Storage,926.0,1064.0,4167.0,99.935,97.93,2024,8,0.8703007518796992
2024-08-31,West Europe,Compute,1635.0,1880.0,9810.0,99.96,97.93,2024,8,0.8696808510638298
2024-08-31,West Europe,Storage,871.0,1001.0,3919.5,99.954,97.93,2024,8,0.8701298701298701
2024-09-01,West Europe,Compute,1613.0,1854.0,9678.0,99.931,97.4,2024,9,0.8700107874865156
2024-09-01,West Europe,Storage,793.0,911.0,3568.5,99.9,97.4,2024,9,0.8704720087815587
2024-09-02,West Europe,Compute,1637.0,1944.0,9822.0,99.94512201963535,97.4,2024,9,0.8420781893004116
2024-09-02,West Europe,Storage,790.0,908.0,3555.0,99.91,96.48,2024,9,0.8700440528634361
2024-09-03,West Europe,Compute,1661.0,1910.0,9966.0,99.948,96.59,2024,9,0.8696335078534031
2024-09-03,West Europe,Storage,878.0,1009.0,3951.0,99.931,96.59,2024,9,0.8701684836471755
2024-09-04,West Europe,Compute,1528.0,1757.0,9168.0,99.979,96.34,2024,9,0.8696642003414912
2024-09-04,West Europe,Storage,802.0,922.0,3609.0,99.981,96.34,2024,9,0.8698481561822126
2024-09-05,West Europe,Compute,1685.0,1937.0,10110.0,99.907,97.09,2024,9,0.8699019101703666
2024-09-05,West Europe,Storage,853.0,980.0,3838.5,99.977,97.09,2024,9,0.8704081632653061
2024-09-06,West Europe,Compute,1575.0,1811.0,9450.0,99.928,95.88,2024,9,0.8696852567642187
2024-09-06,West Europe,Storage,889.0,1022.0,4000.5,99.945,95.88,2024,9,0.8698630136986302
2024-09-07,West Europe,Compute,1633.0,1877.0,9798.0,99.988,96.8,2024,9,0.8700053276505061
2024-09-07,West Europe,Storage,929.0,1068.0,4180.5,99.931,96.8,2024,9,0.8698501872659176
2024-09-08,West Europe,Compute,1571.0,1806.0,9426.0,99.954,96.45,2024,9,0.8698781838316723
2024-09-08,West Europe,Storage,844.0,970.0,3798.0,99.973,96.45,2024,9,0.8701030927835052
2024-09-09,West Europe,Compute,1644.0,1890.0,9864.0,99.91,96.74,2024,9,0.8698412698412699
2024-09-09,West Europe,Storage,847.0,974.0,3811.5,99.962,96.74,2024,9,0.8696098562628337
2024-09-10,West Europe,Compute,1619.0,1861.0,9714.0,99.911,96.87,2024,9,0.8699623858140785
2024-09-10,West Europe,Storage,853.0,980.0,3838.5,99.928,96.87,2024,9,0.8704081632653061
2024-09-11,West Europe,Compute,1632.0,1876.0,9792.0,99.904,97.48,2024,9,0.8699360341151386
2024-09-11,West Europe,Storage,851.0,978.0,3829.5,99.92,97.48,2024,9,0.8701431492842536
2024-09-12,West Europe,Compute,1580.0,1816.0,9480.0,99.976,97.2,2024,9,0.8700440528634361
2024-09-12,West Europe,Storage,768.0,883.0,3456.0,99.933,97.2,2024,9,0.869762174405436
2024-09-13,West Europe,Compute,1583.0,1820.0,9498.0,99.949,97.29,2024,9,0.8697802197802198
2024-09-13,West Europe,Storage,831.0,955.0,3739.5,99.967,97.29,2024,9,0.8701570680628272
2024-09-14,West Europe,Compute,1561.0,1795.0,9366.0,99.966,96.41,2024,9,0.8696378830083565
2024-09-14,West Europe,Storage,872.0,1002.0,3924.0,99.954,96.41,2024,9,0.8702594810379242
2024-09-15,West Europe,Compute,1500.0,1724.0,9000.0,99.977,96.7,2024,9,0.8700696055684455
2024-09-15,West Europe,Storage,906.0,1041.0,4077.0,99.908,96.7,2024,9,0.8703170028818443
2024-09-16,West Europe,Compute,1583.0,1820.0,9498.0,99.986,96.06,2024,9,0.8697802197802198
2024-09-16,West Europe,Storage,958.0,1101.0,4311.0,99.965,96.06,2024,9,0.8701180744777475
2024-09-17,West Europe,Compute,1624.0,1867.0,9744.0,99.965,97.17,2024,9,0.8698446705945367
2024-09-17,West Europe,Storage,867.0,997.0,3901.5,99.953,97.17,2024,9,0.8696088264794383
2024-09-18,West Europe,Compute,1716.0,1973.0,10296.0,99.939,97.25,2024,9,0.8697415103902686
2024-09-18,West Europe,Storage,825.0,948.0,3712.5,99.925,97.25,2024,9,0.870253164556962
2024-09-19,West Europe,Compute,1638.0,1883.0,9828.0,99.944,97.82,2024,9,0.8698884758364313
2024-09-19,West Europe,Storage,983.0,1130.0,4423.5,99.921,97.82,2024,9,0.8699115044247787
2024-09-20,West Europe,Compute,1616.0,1858.0,9696.0,99.976,96.66,2024,9,0.8697524219590959
2024-09-20,West Europe,Storage,835.0,960.0,3757.5,99.924,96.66,2024,9,0.8697916666666666
2024-09-21,West Europe,Compute,1660.0,1908.0,9960.0,99.926,97.8,2024,9,0.870020964360587
2024-09-21,West Europe,Storage,827.0,951.0,3721.5,99.943,97.8,2024,9,0.8696109358569927
2024-09-22,West Europe,Compute,1655.0,1903.0,9930.0,99.909,96.38,2024,9,0.8696794534944824
2024-09-22,West Europe,Storage,1004.0,1154.0,4518.0,99.901,96.38,2024,9,0.8700173310225303
2024-09-23,West Europe,Compute,1633.0,1877.0,9798.0,99.956,97.37,2024,9,0.8700053276505061
2024-09-23,West Europe,Storage,844.0,970.0,3798.0,99.918,97.37,2024,9,0.8701030927835052
2024-09-24,West Europe,Compute,1600.0,1839.0,9600.0,99.918,96.88,2024,9,0.8700380641653073
2024-09-24,West Europe,Storage,848.0,975.0,3816.0,99.969,96.88,2024,9,0.8697435897435898
2024-09-25,West Europe,Compute,1691.0,1944.0,10146.0,99.984,96.45,2024,9,0.8698559670781894
2024-09-25,West Europe,Storage,818.0,940.0,3681.0,99.963,96.45,2024,9,0.8702127659574468
2024-09-26,West Europe,Compute,1609.0,1850.0,9654.0,99.985,96.75,2024,9,0.8697297297297297
2024-09-26,West Europe,Storage,875.0,1006.0,3937.5,99.92,96.75,2024,9,0.8697813121272365
2024-09-27,West Europe,Compute,1613.0,1854.0,9678.0,99.952,96.7,2024,9,0.8700107874865156
2024-09-27,West Europe,Storage,948.0,1090.0,4266.0,99.938,96.7,2024,9,0.8697247706422019
2024-09-28,West Europe,Compute,1650.0,1897.0,9900.0,99.972,95.64,2024,9,0.8697944122298366
2024-09-28,West Europe,Storage,945.0,1086.0,4252.5,99.978,95.64,2024,9,0.8701657458563536
2024-09-29,West Europe,Compute,1596.0,1835.0,9576.0,99.95,97.26,2024,9,0.8697547683923705
2024-09-29,West Europe,Storage,912.0,1003.2,4104.0,99.94512201963535,97.26,2024,9,0.9090909090909091
2024-09-30,West Europe,Compute,1619.0,1861.0,9714.0,99.916,96.91,2024,9,0.8699623858140785
2024-09-30,West Europe,Storage,879.0,1010.0,3955.5,99.98,96.91,2024,9,0.8702970297029703
2024-10-01,West Europe,Compute,1640.0,1885.0,9840.0,99.971,97.19,2024,10,0.870026525198939
2024-10-01,West Europe,Storage,868.0,998.0,3906.0,99.948,97.19,2024,10,0.8697394789579158
2024-10-02,West Europe,Compute,1656.0,1904.0,9936.0,99.925,97.22,2024,10,0.8697478991596639
2024-10-02,West Europe,Storage,822.0,945.0,3699.0,99.925,97.22,2024,10,0.8698412698412699
2024-10-03,West Europe,Compute,1551.0,1783.0,9306.0,99.982,97.8,2024,10,0.8698822209758833
2024-10-03,West Europe,Storage,860.0,988.0,3870.0,99.923,97.8,2024,10,0.8704453441295547
2024-10-04,West Europe,Compute,1737.0,1997.0,10422.0,99.946,97.38,2024,10,0.8698047070605909
2024-10-04,West Europe,Storage,897.0,1031.0,4036.5,99.989,97.38,2024,10,0.8700290979631425
2024-10-05,West Europe,Compute,1679.0,1930.0,10074.0,99.92,97.11,2024,10,0.8699481865284974
2024-10-05,West Europe,Storage,791.0,909.0,3559.5,99.901,97.11,2024,10,0.8701870187018702
2024-10-06,West Europe,Compute,1693.0,1946.0,10158.0,99.922,97.28,2024,10,0.8699897225077081
2024-10-06,West Europe,Storage,800.5,991.0,3602.25,99.94512201963535,97.28,2024,10,0.8077699293642785
2024-10-07,West Europe,Compute,1639.0,1884.0,9834.0,99.917,96.39,2024,10,0.8699575371549894
2024-10-07,West Europe,Storage,810.0,931.0,3645.0,99.952,96.39,2024,10,0.8700322234156821
2024-10-08,West Europe,Compute,1569.0,1804.0,9414.0,99.912,97.74,2024,10,0.8697339246119734
2024-10-08,West Europe,Storage,866.0,995.0,3897.0,99.986,97.74,2024,10,0.8703517587939699
2024-10-09,West Europe,Compute,1680.0,1931.0,10080.0,99.906,97.09,2024,10,0.8700155359917141
2024-10-09,West Europe,Storage,820.0,942.0,3690.0,99.946,97.09,2024,10,0.8704883227176221
2024-10-10,West Europe,Compute,1605.0,1845.0,9630.0,99.973,96.94,2024,10,0.8699186991869918
2024-10-10,West Europe,Storage,928.0,1067.0,4176.0,99.926,96.94,2024,10,0.8697282099343955
2024-10-11,West Europe,Compute,1628.0,1872.0,9768.0,99.952,96.37,2024,10,0.8696581196581197
2024-10-11,West Europe,Storage,885.0,1017.0,3982.5,99.957,96.37,2024,10,0.8702064896755162
2024-10-12,West Europe,Compute,1673.0,1923.0,10038.0,99.91,97.56,2024,10,0.8699947997919917
2024-10-12,West Europe,Storage,910.0,1046.0,4095.0,99.958,97.56,2024,10,0.869980879541109
2024-10-13,West Europe,Compute,1676.0,1927.0,10056.0,99.915,97.9,2024,10,0.869745718733783
2024-10-13,West Europe,Storage,880.0,1011.0,3960.0,99.942,97.9,2024,10,0.8704253214638972
2024-10-14,West Europe,Compute,1660.0,1908.0,9960.0,99.925,97.59,2024,10,0.870020964360587
2024-10-14,West Europe,Storage,850.0,977.0,3825.0,99.958,97.59,2024,10,0.8700102354145343
2024-10-15,West Europe,Compute,1686.0,1938.0,10116.0,99.904,97.34,2024,10,0.8699690402476781
2024-10-15,West Europe,Storage,930.0,1069.0,4185.0,99.963,97.34,2024,10,0.8699719363891487
2024-10-16,West Europe,Compute,1712.0,1968.0,10272.0,99.96,97.52,2024,10,0.8699186991869918
2024-10-16,West Europe,Storage,822.0,945.0,3699.0,99.964,97.52,2024,10,0.8698412698412699
2024-10-17,West Europe,Compute,1678.0,1929.0,10068.0,99.938,97.13,2024,10,0.8698807672369103
2024-10-17,West Europe,Storage,892.0,1025.0,4014.0,99.917,97.13,2024,10,0.8702439024390244
2024-10-18,West Europe,Compute,1701.0,1956.0,10206.0,99.902,97.16,2024,10,0.8696319018404908
2024-10-18,West Europe,Storage,891.0,1024.0,4009.5,99.904,97.16,2024,10,0.8701171875
2024-10-19,West Europe,Compute,1586.0,1823.0,9516.0,99.911,97.11,2024,10,0.8699945145364784
2024-10-19,West Europe,Storage,896.0,1030.0,4032.0,99.977,97.11,2024,10,0.8699029126213592
2024-10-20,West Europe,Compute,1574.0,1810.0,9444.0,99.986,97.63,2024,10,0.8696132596685083
2024-10-20,West Europe,Storage,929.0,1068.0,4180.5,99.903,97.63,2024,10,0.8698501872659176
2024-10-21,West Europe,Compute,1596.0,1835.0,9576.0,99.921,97.6,2024,10,0.8697547683923705
2024-10-21,West Europe,Storage,900.0,1035.0,4050.0,99.953,97.6,2024,10,0.8695652173913043
2024-10-22,West Europe,Compute,1597.5,1929.0,9585.0,99.94512201963535,97.6,2024,10,0.828149300155521
2024-10-22,West Europe,Storage,890.0,1023.0,4005.0,99.987,97.31,2024,10,0.8699902248289345
2024-10-23,West Europe,Compute,1599.0,1838.0,9594.0,99.918,97.58,2024,10,0.8699673558215452
2024-10-23,West Europe,Storage,944.0,1085.0,4248.0,99.948,97.58,2024,10,0.8700460829493087
2024-10-24,West Europe,Compute,1681.0,1933.0,10086.0,99.91,98.0,2024,10,0.8696326952922918
2024-10-24,West Europe,Storage,844.0,970.0,3798.0,99.97,98.0,2024,10,0.8701030927835052
2024-10-25,West Europe,Compute,1632.0,1876.0,9792.0,99.957,97.61,2024,10,0.8699360341151386
2024-10-25,West Europe,Storage,828.0,952.0,3726.0,99.965,97.61,2024,10,0.8697478991596639
2024-10-26,West Europe,Compute,1686.0,1938.0,10116.0,99.987,97.62,2024,10,0.8699690402476781
2024-10-26,West Europe,Storage,815.0,937.0,3667.5,99.982,97.62,2024,10,0.8697972251867663
2024-10-27,West Europe,Compute,1735.0,1995.0,10410.0,99.915,96.81,2024,10,0.8696741854636592
2024-10-27,West Europe,Storage,859.0,987.0,3865.5,99.905,96.81,2024,10,0.8703140830800405
2024-10-28,West Europe,Compute,1671.0,1921.0,10026.0,99.99,96.71,2024,10,0.8698594482040604
2024-10-28,West Europe,Storage,768.0,883.0,3456.0,99.943,96.71,2024,10,0.869762174405436
2024-10-29,West Europe,Compute,1668.0,1918.0,10008.0,99.919,97.23,2024,10,0.8696558915537018
2024-10-29,West Europe,Storage,833.0,957.0,3748.5,99.946,97.23,2024,10,0.8704284221525601
2024-10-30,West Europe,Compute,1599.0,1838.0,9594.0,99.973,97.11,2024,10,0.8699673558215452
2024-10-30,West Europe,Storage,915.0,1052.0,4117.5,99.953,97.11,2024,10,0.8697718631178707
2024-10-31,West Europe,Compute,1502.0,1727.0,9012.0,99.951,96.39,2024,10,0.8697162709901564
2024-10-31,West Europe,Storage,964.0,1108.0,4338.0,99.953,96.39,2024,10,0.8700361010830325
2024-11-01,West Europe,Compute,1722.0,1980.0,10332.0,99.94,98.56,2024,11,0.8696969696969697
2024-11-01,West Europe,Storage,871.0,1001.0,3919.5,99.97,98.56,2024,11,0.8701298701298701
2024-11-02,West Europe,Compute,1657.0,1905.0,9942.0,99.922,98.74,2024,11,0.8698162729658793
2024-11-02,West Europe,Storage,958.0,1101.0,4311.0,99.961,98.74,2024,11,0.8701180744777475
2024-11-03,West Europe,Compute,1705.0,1960.0,10230.0,99.93,97.7,2024,11,0.8698979591836735
2024-11-03,West Europe,Storage,924.0,1062.0,4158.0,99.901,97.7,2024,11,0.8700564971751412
2024-11-04,West Europe,Compute,1703.0,1958.0,10218.0,99.937,98.79,2024,11,0.8697650663942799
2024-11-04,West Europe,Storage,907.0,1043.0,4081.5,99.981,98.79,2024,11,0.8696069031639502
2024-11-05,West Europe,Compute,1746.0,2007.0,10476.0,99.96,97.91,2024,11,0.8699551569506726
2024-11-05,West Europe,Storage,917.0,1054.0,4126.5,99.974,97.91,2024,11,0.8700189753320683
2024-11-06,West Europe,Compute,1757.0,2020.0,10542.0,99.914,98.65,2024,11,0.8698019801980198
2024-11-06,West Europe,Storage,913.0,1049.0,4108.5,99.907,98.65,2024,11,0.8703527168732126
2024-11-07,West Europe,Compute,1765.0,2029.0,10590.0,99.977,99.51,2024,11,0.869886643666831
2024-11-07,West Europe,Storage,899.0,1033.0,4045.5,99.909,99.51,2024,11,0.8702807357212003
2024-11-08,West Europe,Compute,1729.0,1988.0,10374.0,99.911,98.84,2024,11,0.8697183098591549
2024-11-08,West Europe,Storage,925.0,1063.0,4162.5,99.911,98.84,2024,11,0.8701787394167451
2024-11-09,West Europe,Compute,1708.0,1964.0,10248.0,99.942,98.82,2024,11,0.869653767820774
2024-11-09,West Europe,Storage,972.0,1117.0,4374.0,99.944,98.82,2024,11,0.8701880035810206
2024-11-10,West Europe,Compute,1723.0,1981.0,10338.0,99.915,98.44,2024,11,0.8697627460878344
2024-11-10,West Europe,Storage,817.0,939.0,3676.5,99.903,98.44,2024,11,0.8700745473908413
2024-11-11,West Europe,Compute,1781.0,2048.0,10686.0,99.93,98.37,2024,11,0.86962890625
2024-11-11,West Europe,Storage,891.0,1024.0,4009.5,99.951,98.37,2024,11,0.8701171875
