Date_of_Usage,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio,Dayofweek,Dayofyear,Weekofyear,Is_Weekend,Demand_Units_Lag_1,Demand_Units_Lag_7,Demand_Units_Lag_30,Demand_Change,Usage_Spike,Region_South India,Region_Southeast Asia,Region_West Europe,Service_Type_Storage
2024-04-29,2009.0,2310.0,12054.0,99.944,102.73,2024,4,0.8696969696969697,0,120,18,False,1951.0,1932.0,1988.0,58.0,False,False,False,True,False
2024-04-30,2000.0,2300.0,12000.0,99.91,103.4,2024,4,0.8695652173913043,1,121,18,False,2009.0,1949.0,1850.0,-9.0,False,False,False,True,False
2024-05-01,1925.0,2213.0,11550.0,99.955,100.63,2024,5,0.8698599186624492,2,122,18,False,2000.0,1986.0,2029.0,-75.0,False,False,False,True,False
2024-05-02,1838.0,2113.0,11028.0,99.931,101.58,2024,5,0.8698532891623284,3,123,18,False,1925.0,2003.0,2033.0,-87.0,False,False,False,True,False
2024-05-03,1955.0,2248.0,11730.0,99.964,101.15,2024,5,0.869661921708185,4,124,18,False,1838.0,1980.0,2017.5,117.0,False,False,False,True,False
2024-05-04,1849.0,2126.0,11094.0,99.961,100.66,2024,5,0.8697083725305739,5,125,18,True,1955.0,1943.0,2002.0,-106.0,False,False,False,True,False
2024-05-05,1877.0,2158.0,11262.0,99.926,101.32,2024,5,0.8697868396663577,6,126,18,True,1849.0,1951.0,1944.0,28.0,False,False,False,True,False
2024-05-06,1915.0,2202.0,11490.0,99.94,101.82,2024,5,0.8696639418710264,0,127,19,False,1877.0,2009.0,1891.0,38.0,False,False,False,True,False
2024-05-07,1945.0,2236.0,11670.0,99.956,102.67,2024,5,0.8698568872987478,1,128,19,False,1915.0,2000.0,2020.0,30.0,False,False,False,True,False
2024-05-08,1871.0,2151.0,11226.0,99.985,101.81,2024,5,0.8698279869827987,2,129,19,False,1945.0,1925.0,1988.0,-74.0,False,False,False,True,False
2024-05-09,1887.0,2170.0,11322.0,99.974,101.37,2024,5,0.8695852534562212,3,130,19,False,1871.0,1838.0,1928.0,16.0,False,False,False,True,False
2024-05-10,1870.0,2150.0,11220.0,99.962,101.49,2024,5,0.8697674418604651,4,131,19,False,1887.0,1955.0,2003.0,-17.0,False,False,False,True,False
2024-05-11,1930.0,2219.0,11580.0,99.959,101.86,2024,5,0.8697611536728256,5,132,19,True,1870.0,1849.0,1937.0,60.0,False,False,False,True,False
2024-05-12,1900.0,2185.0,11400.0,99.907,100.55,2024,5,0.8695652173913043,6,133,19,True,1930.0,1877.0,1929.0,-30.0,False,False,False,True,False
2024-05-13,1921.0,2209.0,11526.0,99.988,101.82,2024,5,0.8696242643730194,0,134,20,False,1900.0,1915.0,1950.0,21.0,False,False,False,True,False
2024-05-14,1915.0,2202.0,11490.0,99.95,101.74,2024,5,0.8696639418710264,1,135,20,False,1921.0,1945.0,1981.0,-6.0,False,False,False,True,False
2024-05-15,1822.0,2095.0,10932.0,99.976,102.06,2024,5,0.8696897374701671,2,136,20,False,1915.0,1871.0,1965.0,-93.0,False,False,False,True,False
2024-05-16,1951.0,2243.0,11706.0,99.987,101.98,2024,5,0.8698172090949621,3,137,20,False,1822.0,1887.0,2058.0,129.0,False,False,False,True,False
2024-05-17,1867.0,2147.0,11202.0,99.974,100.79,2024,5,0.8695854680950164,4,138,20,False,1951.0,1870.0,2000.0,-84.0,False,False,False,True,False
2024-05-18,1972.0,2267.0,11832.0,99.964,100.91,2024,5,0.8698720776356418,5,139,20,True,1867.0,1930.0,1998.0,105.0,False,False,False,True,False
2024-05-19,2010.0,2311.0,12060.0,99.901,100.18,2024,5,0.8697533535266119,6,140,20,True,1972.0,1900.0,1957.0,38.0,False,False,False,True,False
2024-05-20,1967.0,2262.0,11802.0,99.931,101.55,2024,5,0.8695844385499558,0,141,21,False,2010.0,1921.0,2021.0,-43.0,False,False,False,True,False
2024-05-21,1891.0,2174.0,11346.0,99.987,101.45,2024,5,0.8698252069917203,1,142,21,False,1967.0,1915.0,2036.0,-76.0,False,False,False,True,False
2024-05-22,1827.0,2101.0,10962.0,99.983,101.09,2024,5,0.8695859114707283,2,143,21,False,1891.0,1822.0,1932.0,-64.0,False,False,False,True,False
2024-05-23,1779.0,2045.0,10674.0,99.904,101.19,2024,5,0.8699266503667482,3,144,21,False,1827.0,1951.0,1949.0,-48.0,False,False,False,True,False
2024-05-24,1856.0,2134.0,11136.0,99.988,101.59,2024,5,0.8697282099343955,4,145,21,False,1779.0,1867.0,1986.0,77.0,False,False,False,True,False
2024-05-25,1964.0,2258.0,11784.0,99.945,102.09,2024,5,0.8697962798937112,5,146,21,True,1856.0,1972.0,2003.0,108.0,False,False,False,True,False
2024-05-26,1880.0,2162.0,11280.0,99.989,101.87,2024,5,0.8695652173913043,6,147,21,True,1964.0,2010.0,1980.0,-84.0,False,False,False,True,False
2024-05-27,1890.0,2173.0,11340.0,99.92,101.2,2024,5,0.8697653014265991,0,148,22,False,1880.0,1967.0,1943.0,10.0,False,False,False,True,False
2024-05-28,1936.0,2226.0,11616.0,99.97,101.41,2024,5,0.8697214734950584,1,149,22,False,1890.0,1891.0,1951.0,46.0,False,False,False,True,False
2024-05-29,1885.5,2212.0,11313.0,99.94512201963536,101.41,2024,5,0.8523960216998192,2,150,22,False,1936.0,1827.0,2009.0,-50.5,False,False,False,True,False
2024-05-30,1835.0,2110.0,11010.0,99.921,100.96,2024,5,0.8696682464454977,3,151,22,False,1885.5,1779.0,2000.0,-50.5,False,False,False,True,False
2024-05-31,1894.0,2178.0,11364.0,99.964,100.64,2024,5,0.869605142332415,4,152,22,False,1835.0,1856.0,1925.0,59.0,False,False,False,True,False
2024-06-01,1790.0,2058.0,10740.0,99.974,100.3,2024,6,0.86977648202138,5,153,22,True,1894.0,1964.0,1838.0,-104.0,False,False,False,True,False
2024-06-02,1799.0,2068.0,10794.0,99.934,100.47,2024,6,0.8699226305609284,6,154,22,True,1790.0,1880.0,1955.0,9.0,False,False,False,True,False
2024-06-03,1821.0,2094.0,10926.0,99.916,100.35,2024,6,0.8696275071633238,0,155,23,False,1799.0,1890.0,1849.0,22.0,False,False,False,True,False
2024-06-04,1748.0,2010.0,10488.0,99.956,99.68,2024,6,0.8696517412935323,1,156,23,False,1821.0,1936.0,1877.0,-73.0,False,False,False,True,False
2024-06-05,1872.0,2152.0,11232.0,99.918,100.56,2024,6,0.8698884758364313,2,157,23,False,1748.0,1885.5,1915.0,124.0,False,False,False,True,False
2024-06-06,1707.0,1963.0,10242.0,99.936,99.69,2024,6,0.869587366276108,3,158,23,False,1872.0,1835.0,1945.0,-165.0,False,False,False,True,False
2024-06-07,1841.0,2117.0,11046.0,99.901,99.35,2024,6,0.8696268304204062,4,159,23,False,1707.0,1894.0,1871.0,134.0,False,False,False,True,False
2024-06-08,1723.0,1981.0,10338.0,99.941,100.85,2024,6,0.8697627460878344,5,160,23,True,1841.0,1790.0,1887.0,-118.0,False,False,False,True,False
2024-06-09,1869.0,2149.0,11214.0,99.957,100.87,2024,6,0.8697068403908795,6,161,23,True,1723.0,1799.0,1870.0,146.0,False,False,False,True,False
2024-06-10,1770.0,2035.0,10620.0,99.986,99.85,2024,6,0.8697788697788698,0,162,24,False,1869.0,1821.0,1930.0,-99.0,False,False,False,True,False
2024-06-11,1918.0,2205.0,11508.0,99.924,100.54,2024,6,0.8698412698412699,1,163,24,False,1770.0,1748.0,1900.0,148.0,False,False,False,True,False
2024-06-12,1801.0,2071.0,10806.0,99.905,99.11,2024,6,0.8696281989377113,2,164,24,False,1918.0,1872.0,1921.0,-117.0,False,False,False,True,False
2024-06-13,1769.0,2034.0,10614.0,99.928,99.83,2024,6,0.8697148475909537,3,165,24,False,1801.0,1707.0,1915.0,-32.0,False,False,False,True,False
2024-06-14,1818.0,2090.0,10908.0,99.961,98.93,2024,6,0.8698564593301435,4,166,24,False,1769.0,1841.0,1822.0,49.0,False,False,False,True,False
2024-06-15,1845.0,2121.0,11070.0,99.946,100.49,2024,6,0.8698727015558698,5,167,24,True,1818.0,1723.0,1951.0,27.0,False,False,False,True,False
2024-06-16,1720.0,1977.0,10320.0,99.949,100.22,2024,6,0.8700050581689428,6,168,24,True,1845.0,1869.0,1867.0,-125.0,False,False,False,True,False
2024-06-17,1832.0,2106.0,10992.0,99.935,99.5,2024,6,0.8698955365622032,0,169,25,False,1720.0,1770.0,1972.0,112.0,False,False,False,True,False
2024-06-18,1797.0,2066.0,10782.0,99.93,100.07,2024,6,0.8697967086156825,1,170,25,False,1832.0,1918.0,2010.0,-35.0,False,False,False,True,False
2024-06-19,1820.5,1940.0,10923.0,99.94512201963536,100.07,2024,6,0.93840206185567,2,171,25,False,1797.0,1801.0,1967.0,23.5,False,False,False,True,False
2024-06-20,1844.0,2120.0,11064.0,99.964,99.69,2024,6,0.869811320754717,3,172,25,False,1820.5,1769.0,1891.0,23.5,False,False,False,True,False
2024-06-21,1870.0,2150.0,11220.0,99.913,100.04,2024,6,0.8697674418604651,4,173,25,False,1844.0,1818.0,1827.0,26.0,False,False,False,True,False
2024-06-22,1890.0,2173.0,11340.0,99.924,100.55,2024,6,0.8697653014265991,5,174,25,True,1870.0,1845.0,1779.0,20.0,False,False,False,True,False
2024-06-23,1842.0,2118.0,11052.0,99.962,99.67,2024,6,0.8696883852691218,6,175,25,True,1890.0,1720.0,1856.0,-48.0,False,False,False,True,False
2024-06-24,1813.0,2084.0,10878.0,99.933,100.38,2024,6,0.8699616122840691,0,176,26,False,1842.0,1832.0,1964.0,-29.0,False,False,False,True,False
2024-06-25,1830.0,2104.0,10980.0,99.977,100.38,2024,6,0.8697718631178707,1,177,26,False,1813.0,1797.0,1880.0,17.0,False,False,False,True,False
2024-06-26,1819.0,2091.0,10914.0,99.951,100.31,2024,6,0.8699186991869918,2,178,26,False,1830.0,1820.5,1890.0,-11.0,False,False,False,True,False
2024-06-27,1694.0,1948.0,10164.0,99.919,100.18,2024,6,0.8696098562628337,3,179,26,False,1819.0,1844.0,1936.0,-125.0,False,False,False,True,False
2024-06-28,1762.0,2026.0,10572.0,99.957,100.54,2024,6,0.8696939782823297,4,180,26,False,1694.0,1870.0,1885.5,68.0,False,False,False,True,False
2024-06-29,1827.0,2101.0,10962.0,99.944,100.02,2024,6,0.8695859114707283,5,181,26,True,1762.0,1890.0,1835.0,65.0,False,False,False,True,False
2024-06-30,1831.0,2105.0,10986.0,99.926,100.4,2024,6,0.869833729216152,6,182,26,True,1827.0,1842.0,1894.0,4.0,False,False,False,True,False
2024-07-01,1632.0,1876.0,9792.0,99.924,98.41,2024,7,0.8699360341151386,0,183,27,False,1831.0,1813.0,1790.0,-199.0,True,False,False,True,False
2024-07-02,1708.0,1964.0,10248.0,99.927,98.67,2024,7,0.869653767820774,1,184,27,False,1632.0,1830.0,1799.0,76.0,False,False,False,True,False
2024-07-03,1678.0,1929.0,10068.0,99.941,98.44,2024,7,0.8698807672369103,2,185,27,False,1708.0,1819.0,1821.0,-30.0,False,False,False,True,False
2024-07-04,1757.0,2020.0,10542.0,99.937,97.77,2024,7,0.8698019801980198,3,186,27,False,1678.0,1694.0,1748.0,79.0,False,False,False,True,False
2024-07-05,1655.0,1903.0,9930.0,99.917,98.61,2024,7,0.8696794534944824,4,187,27,False,1757.0,1762.0,1872.0,-102.0,False,False,False,True,False
2024-07-06,1683.0,1935.0,10098.0,99.961,98.08,2024,7,0.8697674418604651,5,188,27,True,1655.0,1827.0,1707.0,28.0,False,False,False,True,False
2024-07-07,1676.0,1927.0,10056.0,99.921,98.03,2024,7,0.869745718733783,6,189,27,True,1683.0,1831.0,1841.0,-7.0,False,False,False,True,False
2024-07-08,1748.0,2010.0,10488.0,99.946,97.94,2024,7,0.8696517412935323,0,190,28,False,1676.0,1632.0,1723.0,72.0,False,False,False,True,False
2024-07-09,1653.0,1900.0,9918.0,99.972,98.29,2024,7,0.87,1,191,28,False,1748.0,1708.0,1869.0,-95.0,False,False,False,True,False
2024-07-10,1700.0,1954.0,10200.0,99.987,98.57,2024,7,0.8700102354145343,2,192,28,False,1653.0,1678.0,1770.0,47.0,False,False,False,True,False
2024-07-11,1783.0,2050.0,10698.0,99.989,98.94,2024,7,0.8697560975609756,3,193,28,False,1700.0,1757.0,1918.0,83.0,False,False,False,True,False
2024-07-12,1714.0,1971.0,10284.0,99.922,98.65,2024,7,0.86960933536276,4,194,28,False,1783.0,1655.0,1801.0,-69.0,False,False,False,True,False
2024-07-13,1657.0,1905.0,9942.0,99.939,98.24,2024,7,0.8698162729658793,5,195,28,True,1714.0,1683.0,1769.0,-57.0,False,False,False,True,False
2024-07-14,1723.0,1981.0,10338.0,99.959,99.13,2024,7,0.8697627460878344,6,196,28,True,1657.0,1676.0,1818.0,66.0,False,False,False,True,False
2024-07-15,1713.0,1969.0,10278.0,99.916,98.02,2024,7,0.8699847638395124,0,197,29,False,1723.0,1748.0,1845.0,-10.0,False,False,False,True,False
2024-07-16,1764.0,2028.0,10584.0,99.974,98.83,2024,7,0.8698224852071006,1,198,29,False,1713.0,1653.0,1720.0,51.0,False,False,False,True,False
2024-07-17,1690.0,1943.0,10140.0,99.984,97.57,2024,7,0.8697889861039629,2,199,29,False,1764.0,1700.0,1832.0,-74.0,False,False,False,True,False
2024-07-18,1680.0,1931.0,10080.0,99.932,98.05,2024,7,0.8700155359917141,3,200,29,False,1690.0,1783.0,1797.0,-10.0,False,False,False,True,False
2024-07-19,1690.0,1943.0,10140.0,99.914,97.9,2024,7,0.8697889861039629,4,201,29,False,1680.0,1714.0,1820.5,10.0,False,False,False,True,False
2024-07-20,1703.5,1977.0,10221.0,99.94512201963536,97.9,2024,7,0.8616590794132524,5,202,29,True,1690.0,1657.0,1844.0,13.5,False,False,False,True,False
2024-07-21,1717.0,1974.0,10302.0,99.952,97.52,2024,7,0.869807497467072,6,203,29,True,1703.5,1723.0,1870.0,13.5,False,False,False,True,False
2024-07-22,1673.0,1923.0,10038.0,99.984,98.33,2024,7,0.8699947997919917,0,204,30,False,1717.0,1713.0,1890.0,-44.0,False,False,False,True,False
2024-07-23,1792.0,2060.0,10752.0,99.915,99.02,2024,7,0.8699029126213592,1,205,30,False,1673.0,1764.0,1842.0,119.0,False,False,False,True,False
2024-07-24,1623.0,1866.0,9738.0,99.988,99.0,2024,7,0.8697749196141479,2,206,30,False,1792.0,1690.0,1813.0,-169.0,False,False,False,True,False
2024-07-25,1665.0,1914.0,9990.0,99.93,98.44,2024,7,0.8699059561128527,3,207,30,False,1623.0,1680.0,1830.0,42.0,False,False,False,True,False
2024-07-26,1700.0,1899.0,10200.0,99.94512201963536,98.44,2024,7,0.8952080042127436,4,208,30,False,1665.0,1690.0,1819.0,35.0,False,False,False,True,False
2024-07-27,1735.0,1995.0,10410.0,99.961,98.99,2024,7,0.8696741854636592,5,209,30,True,1700.0,1703.5,1694.0,35.0,False,False,False,True,False
2024-07-28,1633.0,1877.0,9798.0,99.93,97.59,2024,7,0.8700053276505061,6,210,30,True,1735.0,1717.0,1762.0,-102.0,False,False,False,True,False
2024-07-29,1732.0,1991.0,10392.0,99.929,98.95,2024,7,0.8699146157709694,0,211,31,False,1633.0,1673.0,1827.0,99.0,False,False,False,True,False
2024-07-30,1724.0,1982.0,10344.0,99.976,98.85,2024,7,0.8698284561049445,1,212,31,False,1732.0,1792.0,1831.0,-8.0,False,False,False,True,False
2024-07-31,1647.0,1894.0,9882.0,99.987,99.0,2024,7,0.8695881731784583,2,213,31,False,1724.0,1623.0,1632.0,-77.0,False,False,False,True,False
2024-08-01,1676.0,1927.0,10056.0,99.961,97.52,2024,8,0.869745718733783,3,214,31,False,1647.0,1665.0,1708.0,29.0,False,False,False,True,False
2024-08-02,1676.0,1927.0,10056.0,99.909,97.52,2024,8,0.869745718733783,4,215,31,False,1676.0,1700.0,1678.0,0.0,False,False,False,True,False
2024-08-03,1627.0,1871.0,9762.0,99.928,96.61,2024,8,0.8695884553714591,5,216,31,True,1676.0,1735.0,1757.0,-49.0,False,False,False,True,False
2024-08-04,1597.0,1836.0,9582.0,99.912,97.57,2024,8,0.8698257080610022,6,217,31,True,1627.0,1633.0,1655.0,-30.0,False,False,False,True,False
2024-08-05,1641.0,1887.0,9846.0,99.953,97.28,2024,8,0.8696343402225755,0,218,32,False,1597.0,1732.0,1683.0,44.0,False,False,False,True,False
2024-08-06,1635.0,1922.0,9810.0,99.94512201963536,97.28,2024,8,0.8506763787721123,1,219,32,False,1641.0,1724.0,1676.0,-6.0,False,False,False,True,False
2024-08-07,1629.0,1873.0,9774.0,99.937,96.81,2024,8,0.8697277095568606,2,220,32,False,1635.0,1647.0,1748.0,-6.0,False,False,False,True,False
2024-08-08,1559.0,1792.0,9354.0,99.91,96.83,2024,8,0.8699776785714286,3,221,32,False,1629.0,1676.0,1653.0,-70.0,False,False,False,True,False
2024-08-09,1559.0,1792.0,9354.0,99.911,97.13,2024,8,0.8699776785714286,4,222,32,False,1559.0,1676.0,1700.0,0.0,False,False,False,True,False
2024-08-10,1651.0,1898.0,9906.0,99.936,97.83,2024,8,0.8698630136986302,5,223,32,True,1559.0,1627.0,1783.0,92.0,False,False,False,True,False
2024-08-11,1653.0,1900.0,9918.0,99.911,97.62,2024,8,0.87,6,224,32,True,1651.0,1597.0,1714.0,2.0,False,False,False,True,False
2024-08-12,1636.0,1881.0,9816.0,99.954,97.13,2024,8,0.8697501329080276,0,225,33,False,1653.0,1641.0,1657.0,-17.0,False,False,False,True,False
2024-08-13,1757.0,2020.0,10542.0,99.92,98.28,2024,8,0.8698019801980198,1,226,33,False,1636.0,1635.0,1723.0,121.0,False,False,False,True,False
2024-08-14,1581.0,1818.0,9486.0,99.905,97.16,2024,8,0.8696369636963697,2,227,33,False,1757.0,1629.0,1713.0,-176.0,False,False,False,True,False
2024-08-15,1652.0,1899.0,9912.0,99.958,97.44,2024,8,0.8699315429173249,3,228,33,False,1581.0,1559.0,1764.0,71.0,False,False,False,True,False
2024-08-16,1713.0,1969.0,10278.0,99.937,97.98,2024,8,0.8699847638395124,4,229,33,False,1652.0,1559.0,1690.0,61.0,False,False,False,True,False
2024-08-17,1684.0,1936.0,10104.0,99.907,97.92,2024,8,0.8698347107438017,5,230,33,True,1713.0,1651.0,1680.0,-29.0,False,False,False,True,False
2024-08-18,1600.0,1839.0,9600.0,99.938,98.01,2024,8,0.8700380641653073,6,231,33,True,1684.0,1653.0,1690.0,-84.0,False,False,False,True,False
2024-08-19,1615.0,1857.0,9690.0,99.96,96.99,2024,8,0.8696822832525579,0,232,34,False,1600.0,1636.0,1703.5,15.0,False,False,False,True,False
2024-08-20,1716.0,1973.0,10296.0,99.924,97.57,2024,8,0.8697415103902686,1,233,34,False,1615.0,1757.0,1717.0,101.0,False,False,False,True,False
2024-08-21,1712.5,1927.0,10275.0,99.94512201963536,97.57,2024,8,0.8886870783601453,2,234,34,False,1716.0,1581.0,1673.0,-3.5,False,False,False,True,False
2024-08-22,1709.0,1965.0,10254.0,99.967,97.25,2024,8,0.8697201017811704,3,235,34,False,1712.5,1652.0,1792.0,-3.5,False,False,False,True,False
2024-08-23,1706.0,1961.0,10236.0,99.901,97.45,2024,8,0.8699643039265681,4,236,34,False,1709.0,1713.0,1623.0,-3.0,False,False,False,True,False
2024-08-24,1632.0,1876.0,9792.0,99.923,97.57,2024,8,0.8699360341151386,5,237,34,True,1706.0,1684.0,1665.0,-74.0,False,False,False,True,False
2024-08-25,1678.0,1929.0,10068.0,99.962,97.5,2024,8,0.8698807672369103,6,238,34,True,1632.0,1600.0,1700.0,46.0,False,False,False,True,False
2024-08-26,1612.0,1853.0,9672.0,99.918,96.63,2024,8,0.8699406368051807,0,239,35,False,1678.0,1615.0,1735.0,-66.0,False,False,False,True,False
2024-08-27,1664.0,1913.0,9984.0,99.913,97.76,2024,8,0.8698379508625196,1,240,35,False,1612.0,1716.0,1633.0,52.0,False,False,False,True,False
2024-08-28,1581.0,1818.0,9486.0,99.968,98.0,2024,8,0.8696369636963697,2,241,35,False,1664.0,1712.5,1732.0,-83.0,False,False,False,True,False
2024-08-29,1674.0,1925.0,10044.0,99.946,97.23,2024,8,0.8696103896103896,3,242,35,False,1581.0,1709.0,1724.0,93.0,False,False,False,True,False
2024-08-30,1716.0,1973.0,10296.0,99.924,97.93,2024,8,0.8697415103902686,4,243,35,False,1674.0,1706.0,1647.0,42.0,False,False,False,True,False
2024-08-31,1635.0,1880.0,9810.0,99.96,97.93,2024,8,0.8696808510638298,5,244,35,True,1716.0,1632.0,1676.0,-81.0,False,False,False,True,False
2024-09-01,1613.0,1854.0,9678.0,99.931,97.4,2024,9,0.8700107874865156,6,245,35,True,1635.0,1678.0,1676.0,-22.0,False,False,False,True,False
2024-09-02,1637.0,1944.0,9822.0,99.94512201963536,97.4,2024,9,0.8420781893004116,0,246,36,False,1613.0,1612.0,1627.0,24.0,False,False,False,True,False
2024-09-03,1661.0,1910.0,9966.0,99.948,96.59,2024,9,0.8696335078534031,1,247,36,False,1637.0,1664.0,1597.0,24.0,False,False,False,True,False
2024-09-04,1528.0,1757.0,9168.0,99.979,96.34,2024,9,0.8696642003414912,2,248,36,False,1661.0,1581.0,1641.0,-133.0,False,False,False,True,False
2024-09-05,1685.0,1937.0,10110.0,99.907,97.09,2024,9,0.8699019101703666,3,249,36,False,1528.0,1674.0,1635.0,157.0,False,False,False,True,False
2024-09-06,1575.0,1811.0,9450.0,99.928,95.88,2024,9,0.8696852567642187,4,250,36,False,1685.0,1716.0,1629.0,-110.0,False,False,False,True,False
2024-09-07,1633.0,1877.0,9798.0,99.988,96.8,2024,9,0.8700053276505061,5,251,36,True,1575.0,1635.0,1559.0,58.0,False,False,False,True,False
2024-09-08,1571.0,1806.0,9426.0,99.954,96.45,2024,9,0.8698781838316723,6,252,36,True,1633.0,1613.0,1559.0,-62.0,False,False,False,True,False
2024-09-09,1644.0,1890.0,9864.0,99.91,96.74,2024,9,0.8698412698412699,0,253,37,False,1571.0,1637.0,1651.0,73.0,False,False,False,True,False
2024-09-10,1619.0,1861.0,9714.0,99.911,96.87,2024,9,0.8699623858140785,1,254,37,False,1644.0,1661.0,1653.0,-25.0,False,False,False,True,False
2024-09-11,1632.0,1876.0,9792.0,99.904,97.48,2024,9,0.8699360341151386,2,255,37,False,1619.0,1528.0,1636.0,13.0,False,False,False,True,False
2024-09-12,1580.0,1816.0,9480.0,99.976,97.2,2024,9,0.8700440528634361,3,256,37,False,1632.0,1685.0,1757.0,-52.0,False,False,False,True,False
2024-09-13,1583.0,1820.0,9498.0,99.949,97.29,2024,9,0.8697802197802198,4,257,37,False,1580.0,1575.0,1581.0,3.0,False,False,False,True,False
2024-09-14,1561.0,1795.0,9366.0,99.966,96.41,2024,9,0.8696378830083565,5,258,37,True,1583.0,1633.0,1652.0,-22.0,False,False,False,True,False
2024-09-15,1500.0,1724.0,9000.0,99.977,96.7,2024,9,0.8700696055684455,6,259,37,True,1561.0,1571.0,1713.0,-61.0,False,False,False,True,False
2024-09-16,1583.0,1820.0,9498.0,99.986,96.06,2024,9,0.8697802197802198,0,260,38,False,1500.0,1644.0,1684.0,83.0,False,False,False,True,False
2024-09-17,1624.0,1867.0,9744.0,99.965,97.17,2024,9,0.8698446705945367,1,261,38,False,1583.0,1619.0,1600.0,41.0,False,False,False,True,False
2024-09-18,1716.0,1973.0,10296.0,99.939,97.25,2024,9,0.8697415103902686,2,262,38,False,1624.0,1632.0,1615.0,92.0,False,False,False,True,False
2024-09-19,1638.0,1883.0,9828.0,99.944,97.82,2024,9,0.8698884758364313,3,263,38,False,1716.0,1580.0,1716.0,-78.0,False,False,False,True,False
2024-09-20,1616.0,1858.0,9696.0,99.976,96.66,2024,9,0.8697524219590959,4,264,38,False,1638.0,1583.0,1712.5,-22.0,False,False,False,True,False
2024-09-21,1660.0,1908.0,9960.0,99.926,97.8,2024,9,0.870020964360587,5,265,38,True,1616.0,1561.0,1709.0,44.0,False,False,False,True,False
2024-09-22,1655.0,1903.0,9930.0,99.909,96.38,2024,9,0.8696794534944824,6,266,38,True,1660.0,1500.0,1706.0,-5.0,False,False,False,True,False
